SKU_ID,Base_ID,Title,Price,Description,Stock,Release Year,Storage,Screen Size,Color
9741,49,"TechPhone Lite - 512GB, 6.5"", Green",1507.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.5""",Green
9742,49,"TechPhone Lite - 512GB, 6.5"", Silver",1507.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.5""",Silver
9743,49,"TechPhone Lite - 512GB, 6.5"", Gold",1507.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.5""",Gold
9744,49,"TechPhone Lite - 512GB, 6.5"", Purple",1507.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.5""",Purple
9745,49,"TechPhone Lite - 512GB, 6.7"", Black",1537.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.7""",Black
9746,49,"TechPhone Lite - 512GB, 6.7"", White",1537.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.7""",White
9747,49,"TechPhone Lite - 512GB, 6.7"", Blue",1537.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.7""",Blue
9748,49,"TechPhone Lite - 512GB, 6.7"", Red",1537.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.7""",Red
9749,49,"TechPhone Lite - 512GB, 6.7"", Green",1537.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.7""",Green
9750,49,"TechPhone Lite - 512GB, 6.7"", Silver",1537.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.7""",Silver
9751,49,"TechPhone Lite - 512GB, 6.7"", Gold",1537.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.7""",Gold
9752,49,"TechPhone Lite - 512GB, 6.7"", Purple",1537.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.7""",Purple
9753,49,"TechPhone Lite - 512GB, 7.1"", Black",1567.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"7.1""",Black
9754,49,"TechPhone Lite - 512GB, 7.1"", White",1567.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"7.1""",White
9755,49,"TechPhone Lite - 512GB, 7.1"", Blue",1567.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"7.1""",Blue
9756,49,"TechPhone Lite - 512GB, 7.1"", Red",1567.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"7.1""",Red
9757,49,"TechPhone Lite - 512GB, 7.1"", Green",1567.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"7.1""",Green
9758,49,"TechPhone Lite - 512GB, 7.1"", Silver",1567.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"7.1""",Silver
9759,49,"TechPhone Lite - 512GB, 7.1"", Gold",1567.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"7.1""",Gold
9760,49,"TechPhone Lite - 512GB, 7.1"", Purple",1567.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"7.1""",Purple
9761,49,"TechPhone Lite - 1TB, 5.8"", Black",1497.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"5.8""",Black
9762,49,"TechPhone Lite - 1TB, 5.8"", White",1497.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"5.8""",White
9763,49,"TechPhone Lite - 1TB, 5.8"", Blue",1497.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"5.8""",Blue
9764,49,"TechPhone Lite - 1TB, 5.8"", Red",1497.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"5.8""",Red
9765,49,"TechPhone Lite - 1TB, 5.8"", Green",1497.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"5.8""",Green
9766,49,"TechPhone Lite - 1TB, 5.8"", Silver",1497.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"5.8""",Silver
9767,49,"TechPhone Lite - 1TB, 5.8"", Gold",1497.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"5.8""",Gold
9768,49,"TechPhone Lite - 1TB, 5.8"", Purple",1497.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"5.8""",Purple
9769,49,"TechPhone Lite - 1TB, 6.1"", Black",1527.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.1""",Black
9770,49,"TechPhone Lite - 1TB, 6.1"", White",1527.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.1""",White
9771,49,"TechPhone Lite - 1TB, 6.1"", Blue",1527.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.1""",Blue
9772,49,"TechPhone Lite - 1TB, 6.1"", Red",1527.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.1""",Red
9773,49,"TechPhone Lite - 1TB, 6.1"", Green",1527.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.1""",Green
9774,49,"TechPhone Lite - 1TB, 6.1"", Silver",1527.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.1""",Silver
9775,49,"TechPhone Lite - 1TB, 6.1"", Gold",1527.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.1""",Gold
9776,49,"TechPhone Lite - 1TB, 6.1"", Purple",1527.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.1""",Purple
9777,49,"TechPhone Lite - 1TB, 6.5"", Black",1557.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.5""",Black
9778,49,"TechPhone Lite - 1TB, 6.5"", White",1557.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.5""",White
9779,49,"TechPhone Lite - 1TB, 6.5"", Blue",1557.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.5""",Blue
9780,49,"TechPhone Lite - 1TB, 6.5"", Red",1557.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.5""",Red
9781,49,"TechPhone Lite - 1TB, 6.5"", Green",1557.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.5""",Green
9782,49,"TechPhone Lite - 1TB, 6.5"", Silver",1557.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.5""",Silver
9783,49,"TechPhone Lite - 1TB, 6.5"", Gold",1557.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.5""",Gold
9784,49,"TechPhone Lite - 1TB, 6.5"", Purple",1557.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.5""",Purple
9785,49,"TechPhone Lite - 1TB, 6.7"", Black",1587.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.7""",Black
9786,49,"TechPhone Lite - 1TB, 6.7"", White",1587.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.7""",White
9787,49,"TechPhone Lite - 1TB, 6.7"", Blue",1587.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.7""",Blue
9788,49,"TechPhone Lite - 1TB, 6.7"", Red",1587.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.7""",Red
9789,49,"TechPhone Lite - 1TB, 6.7"", Green",1587.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.7""",Green
9790,49,"TechPhone Lite - 1TB, 6.7"", Silver",1587.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.7""",Silver
9791,49,"TechPhone Lite - 1TB, 6.7"", Gold",1587.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.7""",Gold
9792,49,"TechPhone Lite - 1TB, 6.7"", Purple",1587.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.7""",Purple
9793,49,"TechPhone Lite - 1TB, 7.1"", Black",1617.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"7.1""",Black
9794,49,"TechPhone Lite - 1TB, 7.1"", White",1617.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"7.1""",White
9795,49,"TechPhone Lite - 1TB, 7.1"", Blue",1617.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"7.1""",Blue
9796,49,"TechPhone Lite - 1TB, 7.1"", Red",1617.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"7.1""",Red
9797,49,"TechPhone Lite - 1TB, 7.1"", Green",1617.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"7.1""",Green
9798,49,"TechPhone Lite - 1TB, 7.1"", Silver",1617.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"7.1""",Silver
9799,49,"TechPhone Lite - 1TB, 7.1"", Gold",1617.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"7.1""",Gold
9800,49,"TechPhone Lite - 1TB, 7.1"", Purple",1617.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"7.1""",Purple
9801,50,"TechPhone ProMax - 64GB, 5.8"", Black",480.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"5.8""",Black
9802,50,"TechPhone ProMax - 64GB, 5.8"", White",480.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"5.8""",White
9803,50,"TechPhone ProMax - 64GB, 5.8"", Blue",480.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"5.8""",Blue
9804,50,"TechPhone ProMax - 64GB, 5.8"", Red",480.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"5.8""",Red
9805,50,"TechPhone ProMax - 64GB, 5.8"", Green",480.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"5.8""",Green
9806,50,"TechPhone ProMax - 64GB, 5.8"", Silver",480.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"5.8""",Silver
9807,50,"TechPhone ProMax - 64GB, 5.8"", Gold",480.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"5.8""",Gold
9808,50,"TechPhone ProMax - 64GB, 5.8"", Purple",480.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"5.8""",Purple
9809,50,"TechPhone ProMax - 64GB, 6.1"", Black",510.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.1""",Black
9810,50,"TechPhone ProMax - 64GB, 6.1"", White",510.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.1""",White
9811,50,"TechPhone ProMax - 64GB, 6.1"", Blue",510.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.1""",Blue
9812,50,"TechPhone ProMax - 64GB, 6.1"", Red",510.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.1""",Red
9813,50,"TechPhone ProMax - 64GB, 6.1"", Green",510.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.1""",Green
9814,50,"TechPhone ProMax - 64GB, 6.1"", Silver",510.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.1""",Silver
9815,50,"TechPhone ProMax - 64GB, 6.1"", Gold",510.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.1""",Gold
9816,50,"TechPhone ProMax - 64GB, 6.1"", Purple",510.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.1""",Purple
9817,50,"TechPhone ProMax - 64GB, 6.5"", Black",540.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.5""",Black
9818,50,"TechPhone ProMax - 64GB, 6.5"", White",540.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.5""",White
9819,50,"TechPhone ProMax - 64GB, 6.5"", Blue",540.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.5""",Blue
9820,50,"TechPhone ProMax - 64GB, 6.5"", Red",540.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.5""",Red
9821,50,"TechPhone ProMax - 64GB, 6.5"", Green",540.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.5""",Green
9822,50,"TechPhone ProMax - 64GB, 6.5"", Silver",540.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.5""",Silver
9823,50,"TechPhone ProMax - 64GB, 6.5"", Gold",540.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.5""",Gold
9824,50,"TechPhone ProMax - 64GB, 6.5"", Purple",540.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.5""",Purple
9825,50,"TechPhone ProMax - 64GB, 6.7"", Black",570.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.7""",Black
9826,50,"TechPhone ProMax - 64GB, 6.7"", White",570.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.7""",White
9827,50,"TechPhone ProMax - 64GB, 6.7"", Blue",570.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.7""",Blue
9828,50,"TechPhone ProMax - 64GB, 6.7"", Red",570.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.7""",Red
9829,50,"TechPhone ProMax - 64GB, 6.7"", Green",570.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.7""",Green
9830,50,"TechPhone ProMax - 64GB, 6.7"", Silver",570.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.7""",Silver
9831,50,"TechPhone ProMax - 64GB, 6.7"", Gold",570.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.7""",Gold
9832,50,"TechPhone ProMax - 64GB, 6.7"", Purple",570.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.7""",Purple
9833,50,"TechPhone ProMax - 64GB, 7.1"", Black",600.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"7.1""",Black
9834,50,"TechPhone ProMax - 64GB, 7.1"", White",600.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"7.1""",White
9835,50,"TechPhone ProMax - 64GB, 7.1"", Blue",600.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"7.1""",Blue
9836,50,"TechPhone ProMax - 64GB, 7.1"", Red",600.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"7.1""",Red
9837,50,"TechPhone ProMax - 64GB, 7.1"", Green",600.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"7.1""",Green
9838,50,"TechPhone ProMax - 64GB, 7.1"", Silver",600.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"7.1""",Silver
9839,50,"TechPhone ProMax - 64GB, 7.1"", Gold",600.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"7.1""",Gold
9840,50,"TechPhone ProMax - 64GB, 7.1"", Purple",600.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"7.1""",Purple
9841,50,"TechPhone ProMax - 128GB, 5.8"", Black",530.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"5.8""",Black
9842,50,"TechPhone ProMax - 128GB, 5.8"", White",530.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"5.8""",White
9843,50,"TechPhone ProMax - 128GB, 5.8"", Blue",530.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"5.8""",Blue
9844,50,"TechPhone ProMax - 128GB, 5.8"", Red",530.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"5.8""",Red
9845,50,"TechPhone ProMax - 128GB, 5.8"", Green",530.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"5.8""",Green
9846,50,"TechPhone ProMax - 128GB, 5.8"", Silver",530.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"5.8""",Silver
9847,50,"TechPhone ProMax - 128GB, 5.8"", Gold",530.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"5.8""",Gold
9848,50,"TechPhone ProMax - 128GB, 5.8"", Purple",530.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"5.8""",Purple
9849,50,"TechPhone ProMax - 128GB, 6.1"", Black",560.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.1""",Black
9850,50,"TechPhone ProMax - 128GB, 6.1"", White",560.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.1""",White
9851,50,"TechPhone ProMax - 128GB, 6.1"", Blue",560.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.1""",Blue
9852,50,"TechPhone ProMax - 128GB, 6.1"", Red",560.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.1""",Red
9853,50,"TechPhone ProMax - 128GB, 6.1"", Green",560.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.1""",Green
9854,50,"TechPhone ProMax - 128GB, 6.1"", Silver",560.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.1""",Silver
9855,50,"TechPhone ProMax - 128GB, 6.1"", Gold",560.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.1""",Gold
9856,50,"TechPhone ProMax - 128GB, 6.1"", Purple",560.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.1""",Purple
9857,50,"TechPhone ProMax - 128GB, 6.5"", Black",590.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.5""",Black
9858,50,"TechPhone ProMax - 128GB, 6.5"", White",590.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.5""",White
9859,50,"TechPhone ProMax - 128GB, 6.5"", Blue",590.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.5""",Blue
9860,50,"TechPhone ProMax - 128GB, 6.5"", Red",590.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.5""",Red
9861,50,"TechPhone ProMax - 128GB, 6.5"", Green",590.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.5""",Green
9862,50,"TechPhone ProMax - 128GB, 6.5"", Silver",590.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.5""",Silver
9863,50,"TechPhone ProMax - 128GB, 6.5"", Gold",590.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.5""",Gold
9864,50,"TechPhone ProMax - 128GB, 6.5"", Purple",590.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.5""",Purple
9865,50,"TechPhone ProMax - 128GB, 6.7"", Black",620.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.7""",Black
9866,50,"TechPhone ProMax - 128GB, 6.7"", White",620.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.7""",White
9867,50,"TechPhone ProMax - 128GB, 6.7"", Blue",620.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.7""",Blue
9868,50,"TechPhone ProMax - 128GB, 6.7"", Red",620.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.7""",Red
9869,50,"TechPhone ProMax - 128GB, 6.7"", Green",620.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.7""",Green
9870,50,"TechPhone ProMax - 128GB, 6.7"", Silver",620.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.7""",Silver
9871,50,"TechPhone ProMax - 128GB, 6.7"", Gold",620.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.7""",Gold
9872,50,"TechPhone ProMax - 128GB, 6.7"", Purple",620.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.7""",Purple
9873,50,"TechPhone ProMax - 128GB, 7.1"", Black",650.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"7.1""",Black
9874,50,"TechPhone ProMax - 128GB, 7.1"", White",650.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"7.1""",White
9875,50,"TechPhone ProMax - 128GB, 7.1"", Blue",650.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"7.1""",Blue
9876,50,"TechPhone ProMax - 128GB, 7.1"", Red",650.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"7.1""",Red
9877,50,"TechPhone ProMax - 128GB, 7.1"", Green",650.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"7.1""",Green
9878,50,"TechPhone ProMax - 128GB, 7.1"", Silver",650.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"7.1""",Silver
9879,50,"TechPhone ProMax - 128GB, 7.1"", Gold",650.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"7.1""",Gold
9880,50,"TechPhone ProMax - 128GB, 7.1"", Purple",650.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"7.1""",Purple
9881,50,"TechPhone ProMax - 256GB, 5.8"", Black",580.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"5.8""",Black
9882,50,"TechPhone ProMax - 256GB, 5.8"", White",580.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"5.8""",White
9883,50,"TechPhone ProMax - 256GB, 5.8"", Blue",580.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"5.8""",Blue
9884,50,"TechPhone ProMax - 256GB, 5.8"", Red",580.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"5.8""",Red
9885,50,"TechPhone ProMax - 256GB, 5.8"", Green",580.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"5.8""",Green
9886,50,"TechPhone ProMax - 256GB, 5.8"", Silver",580.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"5.8""",Silver
9887,50,"TechPhone ProMax - 256GB, 5.8"", Gold",580.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"5.8""",Gold
9888,50,"TechPhone ProMax - 256GB, 5.8"", Purple",580.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"5.8""",Purple
9889,50,"TechPhone ProMax - 256GB, 6.1"", Black",610.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.1""",Black
9890,50,"TechPhone ProMax - 256GB, 6.1"", White",610.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.1""",White
9891,50,"TechPhone ProMax - 256GB, 6.1"", Blue",610.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.1""",Blue
9892,50,"TechPhone ProMax - 256GB, 6.1"", Red",610.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.1""",Red
9893,50,"TechPhone ProMax - 256GB, 6.1"", Green",610.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.1""",Green
9894,50,"TechPhone ProMax - 256GB, 6.1"", Silver",610.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.1""",Silver
9895,50,"TechPhone ProMax - 256GB, 6.1"", Gold",610.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.1""",Gold
9896,50,"TechPhone ProMax - 256GB, 6.1"", Purple",610.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.1""",Purple
9897,50,"TechPhone ProMax - 256GB, 6.5"", Black",640.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.5""",Black
9898,50,"TechPhone ProMax - 256GB, 6.5"", White",640.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.5""",White
9899,50,"TechPhone ProMax - 256GB, 6.5"", Blue",640.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.5""",Blue
9900,50,"TechPhone ProMax - 256GB, 6.5"", Red",640.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.5""",Red
9901,50,"TechPhone ProMax - 256GB, 6.5"", Green",640.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.5""",Green
9902,50,"TechPhone ProMax - 256GB, 6.5"", Silver",640.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.5""",Silver
9903,50,"TechPhone ProMax - 256GB, 6.5"", Gold",640.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.5""",Gold
9904,50,"TechPhone ProMax - 256GB, 6.5"", Purple",640.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.5""",Purple
9905,50,"TechPhone ProMax - 256GB, 6.7"", Black",670.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.7""",Black
9906,50,"TechPhone ProMax - 256GB, 6.7"", White",670.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.7""",White
9907,50,"TechPhone ProMax - 256GB, 6.7"", Blue",670.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.7""",Blue
9908,50,"TechPhone ProMax - 256GB, 6.7"", Red",670.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.7""",Red
9909,50,"TechPhone ProMax - 256GB, 6.7"", Green",670.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.7""",Green
9910,50,"TechPhone ProMax - 256GB, 6.7"", Silver",670.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.7""",Silver
9911,50,"TechPhone ProMax - 256GB, 6.7"", Gold",670.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.7""",Gold
9912,50,"TechPhone ProMax - 256GB, 6.7"", Purple",670.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.7""",Purple
9913,50,"TechPhone ProMax - 256GB, 7.1"", Black",700.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"7.1""",Black
9914,50,"TechPhone ProMax - 256GB, 7.1"", White",700.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"7.1""",White
9915,50,"TechPhone ProMax - 256GB, 7.1"", Blue",700.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"7.1""",Blue
9916,50,"TechPhone ProMax - 256GB, 7.1"", Red",700.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"7.1""",Red
9917,50,"TechPhone ProMax - 256GB, 7.1"", Green",700.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"7.1""",Green
9918,50,"TechPhone ProMax - 256GB, 7.1"", Silver",700.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"7.1""",Silver
9919,50,"TechPhone ProMax - 256GB, 7.1"", Gold",700.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"7.1""",Gold
