id,SKU_ID,Base_ID,Title,Price,Description,Stock,Release_Year,Storage,Screen_Size,Color
9700,9700,49,"TechPhone Lite - 256GB, 6.5"", Red",1457.58,A budget-friendly smartphone with all the features you need.,396,2022,256GB,"6.5""",Red
9701,9701,49,"TechPhone Lite - 256GB, 6.5"", Green",1457.58,A budget-friendly smartphone with all the features you need.,396,2022,256GB,"6.5""",Green
9702,9702,49,"TechPhone Lite - 256GB, 6.5"", Silver",1457.58,A budget-friendly smartphone with all the features you need.,396,2022,256GB,"6.5""",Silver
9703,9703,49,"TechPhone Lite - 256GB, 6.5"", Gold",1457.58,A budget-friendly smartphone with all the features you need.,396,2022,256GB,"6.5""",Gold
9704,9704,49,"TechPhone Lite - 256GB, 6.5"", Purple",1457.58,A budget-friendly smartphone with all the features you need.,396,2022,256GB,"6.5""",Purple
9705,9705,49,"TechPhone Lite - 256GB, 6.7"", Black",1487.58,A budget-friendly smartphone with all the features you need.,396,2022,256GB,"6.7""",Black
9706,9706,49,"TechPhone Lite - 256GB, 6.7"", White",1487.58,A budget-friendly smartphone with all the features you need.,396,2022,256GB,"6.7""",White
9707,9707,49,"TechPhone Lite - 256GB, 6.7"", Blue",1487.58,A budget-friendly smartphone with all the features you need.,396,2022,256GB,"6.7""",Blue
9708,9708,49,"TechPhone Lite - 256GB, 6.7"", Red",1487.58,A budget-friendly smartphone with all the features you need.,396,2022,256GB,"6.7""",Red
9709,9709,49,"TechPhone Lite - 256GB, 6.7"", Green",1487.58,A budget-friendly smartphone with all the features you need.,396,2022,256GB,"6.7""",Green
9710,9710,49,"TechPhone Lite - 256GB, 6.7"", Silver",1487.58,A budget-friendly smartphone with all the features you need.,396,2022,256GB,"6.7""",Silver
9711,9711,49,"TechPhone Lite - 256GB, 6.7"", Gold",1487.58,A budget-friendly smartphone with all the features you need.,396,2022,256GB,"6.7""",Gold
9712,9712,49,"TechPhone Lite - 256GB, 6.7"", Purple",1487.58,A budget-friendly smartphone with all the features you need.,396,2022,256GB,"6.7""",Purple
9713,9713,49,"TechPhone Lite - 256GB, 7.1"", Black",1517.58,A budget-friendly smartphone with all the features you need.,396,2022,256GB,"7.1""",Black
9714,9714,49,"TechPhone Lite - 256GB, 7.1"", White",1517.58,A budget-friendly smartphone with all the features you need.,396,2022,256GB,"7.1""",White
9715,9715,49,"TechPhone Lite - 256GB, 7.1"", Blue",1517.58,A budget-friendly smartphone with all the features you need.,396,2022,256GB,"7.1""",Blue
9716,9716,49,"TechPhone Lite - 256GB, 7.1"", Red",1517.58,A budget-friendly smartphone with all the features you need.,396,2022,256GB,"7.1""",Red
9717,9717,49,"TechPhone Lite - 256GB, 7.1"", Green",1517.58,A budget-friendly smartphone with all the features you need.,396,2022,256GB,"7.1""",Green
9718,9718,49,"TechPhone Lite - 256GB, 7.1"", Silver",1517.58,A budget-friendly smartphone with all the features you need.,396,2022,256GB,"7.1""",Silver
9719,9719,49,"TechPhone Lite - 256GB, 7.1"", Gold",1517.58,A budget-friendly smartphone with all the features you need.,396,2022,256GB,"7.1""",Gold
9720,9720,49,"TechPhone Lite - 256GB, 7.1"", Purple",1517.58,A budget-friendly smartphone with all the features you need.,396,2022,256GB,"7.1""",Purple
9721,9721,49,"TechPhone Lite - 512GB, 5.8"", Black",1447.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"5.8""",Black
9722,9722,49,"TechPhone Lite - 512GB, 5.8"", White",1447.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"5.8""",White
9723,9723,49,"TechPhone Lite - 512GB, 5.8"", Blue",1447.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"5.8""",Blue
9724,9724,49,"TechPhone Lite - 512GB, 5.8"", Red",1447.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"5.8""",Red
9725,9725,49,"TechPhone Lite - 512GB, 5.8"", Green",1447.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"5.8""",Green
9726,9726,49,"TechPhone Lite - 512GB, 5.8"", Silver",1447.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"5.8""",Silver
9727,9727,49,"TechPhone Lite - 512GB, 5.8"", Gold",1447.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"5.8""",Gold
9728,9728,49,"TechPhone Lite - 512GB, 5.8"", Purple",1447.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"5.8""",Purple
9729,9729,49,"TechPhone Lite - 512GB, 6.1"", Black",1477.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.1""",Black
9730,9730,49,"TechPhone Lite - 512GB, 6.1"", White",1477.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.1""",White
9731,9731,49,"TechPhone Lite - 512GB, 6.1"", Blue",1477.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.1""",Blue
9732,9732,49,"TechPhone Lite - 512GB, 6.1"", Red",1477.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.1""",Red
9733,9733,49,"TechPhone Lite - 512GB, 6.1"", Green",1477.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.1""",Green
9734,9734,49,"TechPhone Lite - 512GB, 6.1"", Silver",1477.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.1""",Silver
9735,9735,49,"TechPhone Lite - 512GB, 6.1"", Gold",1477.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.1""",Gold
9736,9736,49,"TechPhone Lite - 512GB, 6.1"", Purple",1477.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.1""",Purple
9737,9737,49,"TechPhone Lite - 512GB, 6.5"", Black",1507.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.5""",Black
9738,9738,49,"TechPhone Lite - 512GB, 6.5"", White",1507.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.5""",White
9739,9739,49,"TechPhone Lite - 512GB, 6.5"", Blue",1507.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.5""",Blue
9740,9740,49,"TechPhone Lite - 512GB, 6.5"", Red",1507.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.5""",Red
9741,9741,49,"TechPhone Lite - 512GB, 6.5"", Green",1507.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.5""",Green
9742,9742,49,"TechPhone Lite - 512GB, 6.5"", Silver",1507.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.5""",Silver
9743,9743,49,"TechPhone Lite - 512GB, 6.5"", Gold",1507.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.5""",Gold
9744,9744,49,"TechPhone Lite - 512GB, 6.5"", Purple",1507.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.5""",Purple
9745,9745,49,"TechPhone Lite - 512GB, 6.7"", Black",1537.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.7""",Black
9746,9746,49,"TechPhone Lite - 512GB, 6.7"", White",1537.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.7""",White
9747,9747,49,"TechPhone Lite - 512GB, 6.7"", Blue",1537.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.7""",Blue
9748,9748,49,"TechPhone Lite - 512GB, 6.7"", Red",1537.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.7""",Red
9749,9749,49,"TechPhone Lite - 512GB, 6.7"", Green",1537.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.7""",Green
9750,9750,49,"TechPhone Lite - 512GB, 6.7"", Silver",1537.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.7""",Silver
9751,9751,49,"TechPhone Lite - 512GB, 6.7"", Gold",1537.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.7""",Gold
9752,9752,49,"TechPhone Lite - 512GB, 6.7"", Purple",1537.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"6.7""",Purple
9753,9753,49,"TechPhone Lite - 512GB, 7.1"", Black",1567.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"7.1""",Black
9754,9754,49,"TechPhone Lite - 512GB, 7.1"", White",1567.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"7.1""",White
9755,9755,49,"TechPhone Lite - 512GB, 7.1"", Blue",1567.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"7.1""",Blue
9756,9756,49,"TechPhone Lite - 512GB, 7.1"", Red",1567.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"7.1""",Red
9757,9757,49,"TechPhone Lite - 512GB, 7.1"", Green",1567.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"7.1""",Green
9758,9758,49,"TechPhone Lite - 512GB, 7.1"", Silver",1567.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"7.1""",Silver
9759,9759,49,"TechPhone Lite - 512GB, 7.1"", Gold",1567.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"7.1""",Gold
9760,9760,49,"TechPhone Lite - 512GB, 7.1"", Purple",1567.58,A budget-friendly smartphone with all the features you need.,396,2022,512GB,"7.1""",Purple
9761,9761,49,"TechPhone Lite - 1TB, 5.8"", Black",1497.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"5.8""",Black
9762,9762,49,"TechPhone Lite - 1TB, 5.8"", White",1497.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"5.8""",White
9763,9763,49,"TechPhone Lite - 1TB, 5.8"", Blue",1497.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"5.8""",Blue
9764,9764,49,"TechPhone Lite - 1TB, 5.8"", Red",1497.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"5.8""",Red
9765,9765,49,"TechPhone Lite - 1TB, 5.8"", Green",1497.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"5.8""",Green
9766,9766,49,"TechPhone Lite - 1TB, 5.8"", Silver",1497.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"5.8""",Silver
9767,9767,49,"TechPhone Lite - 1TB, 5.8"", Gold",1497.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"5.8""",Gold
9768,9768,49,"TechPhone Lite - 1TB, 5.8"", Purple",1497.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"5.8""",Purple
9769,9769,49,"TechPhone Lite - 1TB, 6.1"", Black",1527.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.1""",Black
9770,9770,49,"TechPhone Lite - 1TB, 6.1"", White",1527.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.1""",White
9771,9771,49,"TechPhone Lite - 1TB, 6.1"", Blue",1527.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.1""",Blue
9772,9772,49,"TechPhone Lite - 1TB, 6.1"", Red",1527.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.1""",Red
9773,9773,49,"TechPhone Lite - 1TB, 6.1"", Green",1527.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.1""",Green
9774,9774,49,"TechPhone Lite - 1TB, 6.1"", Silver",1527.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.1""",Silver
9775,9775,49,"TechPhone Lite - 1TB, 6.1"", Gold",1527.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.1""",Gold
9776,9776,49,"TechPhone Lite - 1TB, 6.1"", Purple",1527.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.1""",Purple
9777,9777,49,"TechPhone Lite - 1TB, 6.5"", Black",1557.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.5""",Black
9778,9778,49,"TechPhone Lite - 1TB, 6.5"", White",1557.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.5""",White
9779,9779,49,"TechPhone Lite - 1TB, 6.5"", Blue",1557.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.5""",Blue
9780,9780,49,"TechPhone Lite - 1TB, 6.5"", Red",1557.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.5""",Red
9781,9781,49,"TechPhone Lite - 1TB, 6.5"", Green",1557.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.5""",Green
9782,9782,49,"TechPhone Lite - 1TB, 6.5"", Silver",1557.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.5""",Silver
9783,9783,49,"TechPhone Lite - 1TB, 6.5"", Gold",1557.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.5""",Gold
9784,9784,49,"TechPhone Lite - 1TB, 6.5"", Purple",1557.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.5""",Purple
9785,9785,49,"TechPhone Lite - 1TB, 6.7"", Black",1587.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.7""",Black
9786,9786,49,"TechPhone Lite - 1TB, 6.7"", White",1587.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.7""",White
9787,9787,49,"TechPhone Lite - 1TB, 6.7"", Blue",1587.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.7""",Blue
9788,9788,49,"TechPhone Lite - 1TB, 6.7"", Red",1587.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.7""",Red
9789,9789,49,"TechPhone Lite - 1TB, 6.7"", Green",1587.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.7""",Green
9790,9790,49,"TechPhone Lite - 1TB, 6.7"", Silver",1587.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.7""",Silver
9791,9791,49,"TechPhone Lite - 1TB, 6.7"", Gold",1587.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.7""",Gold
9792,9792,49,"TechPhone Lite - 1TB, 6.7"", Purple",1587.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"6.7""",Purple
9793,9793,49,"TechPhone Lite - 1TB, 7.1"", Black",1617.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"7.1""",Black
9794,9794,49,"TechPhone Lite - 1TB, 7.1"", White",1617.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"7.1""",White
9795,9795,49,"TechPhone Lite - 1TB, 7.1"", Blue",1617.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"7.1""",Blue
9796,9796,49,"TechPhone Lite - 1TB, 7.1"", Red",1617.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"7.1""",Red
9797,9797,49,"TechPhone Lite - 1TB, 7.1"", Green",1617.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"7.1""",Green
9798,9798,49,"TechPhone Lite - 1TB, 7.1"", Silver",1617.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"7.1""",Silver
9799,9799,49,"TechPhone Lite - 1TB, 7.1"", Gold",1617.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"7.1""",Gold
9800,9800,49,"TechPhone Lite - 1TB, 7.1"", Purple",1617.58,A budget-friendly smartphone with all the features you need.,396,2022,1TB,"7.1""",Purple
9801,9801,50,"TechPhone ProMax - 64GB, 5.8"", Black",480.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"5.8""",Black
9802,9802,50,"TechPhone ProMax - 64GB, 5.8"", White",480.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"5.8""",White
9803,9803,50,"TechPhone ProMax - 64GB, 5.8"", Blue",480.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"5.8""",Blue
9804,9804,50,"TechPhone ProMax - 64GB, 5.8"", Red",480.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"5.8""",Red
9805,9805,50,"TechPhone ProMax - 64GB, 5.8"", Green",480.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"5.8""",Green
9806,9806,50,"TechPhone ProMax - 64GB, 5.8"", Silver",480.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"5.8""",Silver
9807,9807,50,"TechPhone ProMax - 64GB, 5.8"", Gold",480.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"5.8""",Gold
9808,9808,50,"TechPhone ProMax - 64GB, 5.8"", Purple",480.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"5.8""",Purple
9809,9809,50,"TechPhone ProMax - 64GB, 6.1"", Black",510.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.1""",Black
9810,9810,50,"TechPhone ProMax - 64GB, 6.1"", White",510.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.1""",White
9811,9811,50,"TechPhone ProMax - 64GB, 6.1"", Blue",510.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.1""",Blue
9812,9812,50,"TechPhone ProMax - 64GB, 6.1"", Red",510.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.1""",Red
9813,9813,50,"TechPhone ProMax - 64GB, 6.1"", Green",510.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.1""",Green
9814,9814,50,"TechPhone ProMax - 64GB, 6.1"", Silver",510.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.1""",Silver
9815,9815,50,"TechPhone ProMax - 64GB, 6.1"", Gold",510.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.1""",Gold
9816,9816,50,"TechPhone ProMax - 64GB, 6.1"", Purple",510.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.1""",Purple
9817,9817,50,"TechPhone ProMax - 64GB, 6.5"", Black",540.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.5""",Black
9818,9818,50,"TechPhone ProMax - 64GB, 6.5"", White",540.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.5""",White
9819,9819,50,"TechPhone ProMax - 64GB, 6.5"", Blue",540.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.5""",Blue
9820,9820,50,"TechPhone ProMax - 64GB, 6.5"", Red",540.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.5""",Red
9821,9821,50,"TechPhone ProMax - 64GB, 6.5"", Green",540.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.5""",Green
9822,9822,50,"TechPhone ProMax - 64GB, 6.5"", Silver",540.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.5""",Silver
9823,9823,50,"TechPhone ProMax - 64GB, 6.5"", Gold",540.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.5""",Gold
9824,9824,50,"TechPhone ProMax - 64GB, 6.5"", Purple",540.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.5""",Purple
9825,9825,50,"TechPhone ProMax - 64GB, 6.7"", Black",570.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.7""",Black
9826,9826,50,"TechPhone ProMax - 64GB, 6.7"", White",570.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.7""",White
9827,9827,50,"TechPhone ProMax - 64GB, 6.7"", Blue",570.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.7""",Blue
9828,9828,50,"TechPhone ProMax - 64GB, 6.7"", Red",570.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.7""",Red
9829,9829,50,"TechPhone ProMax - 64GB, 6.7"", Green",570.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.7""",Green
9830,9830,50,"TechPhone ProMax - 64GB, 6.7"", Silver",570.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.7""",Silver
9831,9831,50,"TechPhone ProMax - 64GB, 6.7"", Gold",570.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.7""",Gold
9832,9832,50,"TechPhone ProMax - 64GB, 6.7"", Purple",570.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"6.7""",Purple
9833,9833,50,"TechPhone ProMax - 64GB, 7.1"", Black",600.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"7.1""",Black
9834,9834,50,"TechPhone ProMax - 64GB, 7.1"", White",600.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"7.1""",White
9835,9835,50,"TechPhone ProMax - 64GB, 7.1"", Blue",600.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"7.1""",Blue
9836,9836,50,"TechPhone ProMax - 64GB, 7.1"", Red",600.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"7.1""",Red
9837,9837,50,"TechPhone ProMax - 64GB, 7.1"", Green",600.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"7.1""",Green
9838,9838,50,"TechPhone ProMax - 64GB, 7.1"", Silver",600.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"7.1""",Silver
9839,9839,50,"TechPhone ProMax - 64GB, 7.1"", Gold",600.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"7.1""",Gold
9840,9840,50,"TechPhone ProMax - 64GB, 7.1"", Purple",600.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,64GB,"7.1""",Purple
9841,9841,50,"TechPhone ProMax - 128GB, 5.8"", Black",530.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"5.8""",Black
9842,9842,50,"TechPhone ProMax - 128GB, 5.8"", White",530.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"5.8""",White
9843,9843,50,"TechPhone ProMax - 128GB, 5.8"", Blue",530.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"5.8""",Blue
9844,9844,50,"TechPhone ProMax - 128GB, 5.8"", Red",530.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"5.8""",Red
9845,9845,50,"TechPhone ProMax - 128GB, 5.8"", Green",530.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"5.8""",Green
9846,9846,50,"TechPhone ProMax - 128GB, 5.8"", Silver",530.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"5.8""",Silver
9847,9847,50,"TechPhone ProMax - 128GB, 5.8"", Gold",530.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"5.8""",Gold
9848,9848,50,"TechPhone ProMax - 128GB, 5.8"", Purple",530.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"5.8""",Purple
9849,9849,50,"TechPhone ProMax - 128GB, 6.1"", Black",560.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.1""",Black
9850,9850,50,"TechPhone ProMax - 128GB, 6.1"", White",560.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.1""",White
9851,9851,50,"TechPhone ProMax - 128GB, 6.1"", Blue",560.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.1""",Blue
9852,9852,50,"TechPhone ProMax - 128GB, 6.1"", Red",560.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.1""",Red
9853,9853,50,"TechPhone ProMax - 128GB, 6.1"", Green",560.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.1""",Green
9854,9854,50,"TechPhone ProMax - 128GB, 6.1"", Silver",560.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.1""",Silver
9855,9855,50,"TechPhone ProMax - 128GB, 6.1"", Gold",560.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.1""",Gold
9856,9856,50,"TechPhone ProMax - 128GB, 6.1"", Purple",560.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.1""",Purple
9857,9857,50,"TechPhone ProMax - 128GB, 6.5"", Black",590.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.5""",Black
9858,9858,50,"TechPhone ProMax - 128GB, 6.5"", White",590.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.5""",White
9859,9859,50,"TechPhone ProMax - 128GB, 6.5"", Blue",590.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.5""",Blue
9860,9860,50,"TechPhone ProMax - 128GB, 6.5"", Red",590.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.5""",Red
9861,9861,50,"TechPhone ProMax - 128GB, 6.5"", Green",590.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.5""",Green
9862,9862,50,"TechPhone ProMax - 128GB, 6.5"", Silver",590.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.5""",Silver
9863,9863,50,"TechPhone ProMax - 128GB, 6.5"", Gold",590.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.5""",Gold
9864,9864,50,"TechPhone ProMax - 128GB, 6.5"", Purple",590.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.5""",Purple
9865,9865,50,"TechPhone ProMax - 128GB, 6.7"", Black",620.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.7""",Black
9866,9866,50,"TechPhone ProMax - 128GB, 6.7"", White",620.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.7""",White
9867,9867,50,"TechPhone ProMax - 128GB, 6.7"", Blue",620.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.7""",Blue
9868,9868,50,"TechPhone ProMax - 128GB, 6.7"", Red",620.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.7""",Red
9869,9869,50,"TechPhone ProMax - 128GB, 6.7"", Green",620.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.7""",Green
9870,9870,50,"TechPhone ProMax - 128GB, 6.7"", Silver",620.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.7""",Silver
9871,9871,50,"TechPhone ProMax - 128GB, 6.7"", Gold",620.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.7""",Gold
9872,9872,50,"TechPhone ProMax - 128GB, 6.7"", Purple",620.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"6.7""",Purple
9873,9873,50,"TechPhone ProMax - 128GB, 7.1"", Black",650.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"7.1""",Black
9874,9874,50,"TechPhone ProMax - 128GB, 7.1"", White",650.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"7.1""",White
9875,9875,50,"TechPhone ProMax - 128GB, 7.1"", Blue",650.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"7.1""",Blue
9876,9876,50,"TechPhone ProMax - 128GB, 7.1"", Red",650.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"7.1""",Red
